Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,geometry
06037403902,91740,Los Angeles,Glendora,5140,27.58981788,54.08472012,0.060311,82.47666459,12.01590576,79.26571251,0.209450014,63.75855632,0.015406863,14.72413793,1252.322296,69.45486372,1491.465185,77.95,817.2172362,94.80454602,61.58372368,68.02772527,0.0,0.0,0.0,0.0,0.045,5.572468564,0.0,0.0,0.0,0.0,46.24334843,5.646303658,60.23646546,50.28,56.9666002,3.13,10.63638696,13.69,58.53688933,13.4,51.73373829,5.7,41.43997835,19.3,32.78894472,8.7,79.72410203,18.2,55.13307985,47.10529707,4.886350355,45.91527988,13.93,70.7588,15.3113,40.0778,43.5798,6.2062,1.1673,1.4591,5674.79189907,2112769.21343,7.5097,"POLYGON ((196139.27749999985 -432205.86290000007, 195840.33040000126 -432274.1473000003, 195437.4802000001 -432153.11110000033, 195420.05490000173 -431117.4335000003, 195715.0084999986 -430946.60919999983, 195930.79740000144 -430916.3655000003, 196188.0025999993 -430906.1595999999, 196306.3062000014 -430882.0881000003, 196494.71649999917 -430799.7368000001, 196644.43420000002 -430675.0862999996, 196979.1715000011 -430871.1721000001, 197044.72879999876 -431135.2335000001, 197069.37310000136 -432114.15759999957, 196571.52470000088 -432147.88829999976, 196139.27749999985 -432205.86290000007))"
06037404100,91702,Los Angeles,Citrus,6277,31.7793275,62.03983863,0.060311,82.47666459,11.84062011,70.93963908,0.106674872,39.47728687,0.0,0.0,1252.665334,69.46736684,2167.432851,89.4,365.8082145,37.91682278,84.53647731,93.04347826,0.1,2.071668533,12.0,52.03387016,0.185,31.38318994,0.0,0.0,0.0,0.0,45.92602011,5.607557933,59.24082141,59.89,68.83100698,4.29,33.43597639,14.4,62.83649053,24.6,72.51328778,3.8,30.01759372,39.3,68.00251256,3.2,19.58615305,25.3,81.03929024,54.63312938,5.66723124,57.08522441,13.0158,77.0113,9.9729,81.01,6.4999,3.473,0.0,1.7046,4943.42150615,1343748.01452,7.3124,"POLYGON ((194602.83460000157 -430534.34449999966, 194627.9866000004 -432153.6327999998, 193827.95910000056 -432173.06620000023, 193816.93719999865 -431351.0744000003, 193786.0111999996 -431350.4282999998, 193761.75340000167 -431221.80429999996, 193750.7602000013 -430534.18209999986, 194602.83460000157 -430534.34449999966))"
06037274100,90292,Los Angeles,Los Angeles,4838,22.25849693,42.66263238,0.04539285,42.56378345,11.70131556,66.28500311,0.293699569,75.64405725,0.0,0.0,2018.443319,79.43235809,1472.947579,77.5125,644.8223516,71.68727364,20.41881603,12.67800882,23.5,84.97573722,44.55,88.02922132,0.5,69.39774983,17.0,96.78706426,14.5,95.6930126,64.47576771,7.872478431,95.43248289,26.62,19.39182453,4.03,27.29022325,9.54,25.67298106,3.0,10.80739053,5.8,42.1166599,25.8,45.96733668,-999.0,-999.0,11.9,22.6869455,27.25646305,2.827381126,16.21280888,12.6499,74.3282,13.0219,5.3741,63.0839,14.3861,0.0,7.3584,4360.02255428,624078.191211,9.7974,"POLYGON ((143482.27659999952 -446043.4565000003, 143882.6671999991 -446538.77329999954, 143820.4437999986 -446576.40390000027, 143995.8990000002 -446827.0088999998, 143374.73330000043 -446695.08999999985, 142748.01839999855 -446510.6342000002, 142774.20309999958 -446489.9062000001, 142449.9257999994 -446393.23620000016, 142417.90720000118 -446396.1974999998, 142409.22659999877 -446345.41920000035, 143009.8975000009 -446283.04899999965, 143307.21829999983 -445743.0338000003, 143343.23900000006 -445730.68510000035, 143482.27659999952 -446043.4565000003))"
06037275200,90066,Los Angeles,Los Angeles,3751,35.73546494,68.75945537,0.04490202,39.98755445,11.66867744,65.16490355,0.13242083,46.49657747,0.0,0.0,2133.729268,80.47011753,927.5001648,53.5375,440.6380342,52.71637317,54.67001645,58.10964083,0.0,0.0,13.0,54.52432343,0.31,51.72733289,8.0,72.15455691,0.0,0.0,44.9339698,5.486428787,56.4654636,35.21,33.82352941,6.03,75.76340775,12.29,48.62911266,22.4,68.96988104,10.7,64.40655028,33.5,59.3718593,10.0,86.19208745,27.2,85.27249683,62.79062913,6.513429104,69.86888553,7.6246,78.779,13.5964,37.9899,35.6172,7.1714,0.5599,5.3586,3207.97648796,466905.72995,13.3031,"POLYGON ((146048.8449999988 -445718.1579999998, 145896.5800999999 -445952.3317, 145224.9739000015 -445340.24990000017, 145980.97800000012 -445222.2906999998, 146045.0298999995 -445179.06659999955, 146142.53060000017 -445036.2165000001, 146201.9726999998 -444988.1867000004, 146406.22069999948 -445167.9327999996, 146048.8449999988 -445718.1579999998))"
06037275400,90066,Los Angeles,Los Angeles,4069,16.4885426,29.0595058,0.04490202,39.98755445,11.67530401,65.36403236,0.138941969,48.37585563,0.0,0.0,2056.794678,79.9699925,1212.734312,69.2,440.6380342,52.71637317,27.24888103,20.65532451,29.5,88.46584546,40.5,86.3357131,0.545,71.99205824,10.0,82.96934061,4.5,72.39404353,58.16622778,7.102084859,88.16428127,23.7,14.19491525,4.55,39.88965871,8.39,16.32602193,5.4,23.29789927,2.3,18.10799838,11.8,14.27135678,4.9,43.0895367,8.3,7.693282636,22.38110669,2.32164821,10.24962179,6.9796,80.29,12.7304,12.9762,64.8562,2.4576,0.0,4.6203,3972.08692435,751126.833007,15.0897,"POLYGON ((144825.64669999853 -445917.7432000004, 144976.5925000012 -446166.07320000045, 144755.36879999936 -446300.6366999997, 144625.24969999865 -446082.1342000002, 143882.6671999991 -446538.77329999954, 143482.25769999996 -446043.46779999975, 144383.44440000132 -445500.93319999985, 144825.64669999853 -445917.7432000004))"
06037275302,90292,Los Angeles,Los Angeles,5059,25.06251833,48.8401412,0.04490202,39.98755445,11.65999433,64.72930927,0.326771284,79.05413815,0.0,0.0,2183.243632,80.7951988,1480.827196,77.675,644.7224906,71.66229549,27.71812676,21.12161311,14.75,74.41209406,40.25,86.1862859,0.35,56.39973527,27.0,99.55900882,2.25,55.50973654,61.05654981,7.454992604,92.1717486,22.93,13.08574277,5.09,54.84988453,8.21,14.79312064,4.5,18.80536573,5.7,41.43997835,21.9,38.1281407,2.4,9.721499219,24.3,78.11153359,32.40877641,3.361843486,23.60060514,7.3532,70.251,22.3957,7.8869,67.0093,4.2894,0.0,5.3766,5528.39572403,1799654.89677,15.4378,"POLYGON ((144625.24969999865 -446082.1342000002, 144755.36879999936 -446300.6366999997, 145100.46880000085 -446090.8038999997, 145234.8847000003 -446311.33609999996, 145254.0982999988 -446299.70210000034, 145452.1741000004 -446569.09580000024, 145490.92709999904 -446576.5505999997, 145784.30070000142 -447007.0954, 145624.51669999957 -447163.2877000002, 144874.63940000162 -447740.37959999964, 144766.85880000144 -447594.28560000006, 144472.3104000017 -447359.5292999996, 144220.85069999844 -447113.8474000003, 144058.4765000008 -446917.6124999998, 143820.4437999986 -446576.40390000027, 144625.24969999865 -446082.1342000002))"
06037275311,90066,Los Angeles,Los Angeles,5462,19.37200453,35.89258699,0.04490202,39.98755445,11.64347745,64.19415059,0.224968674,66.33478531,0.0,0.0,2190.579285,80.83270818,1148.390861,66.325,440.6380342,52.71637317,42.22165992,40.20163831,0.0,0.0,27.05,77.00481488,0.73,79.36465917,14.0,93.36413272,0.0,0.0,50.86492462,6.210597193,72.47044182,32.14,29.06281157,2.56,5.029509879,11.06,38.3225324,9.0,38.12958745,6.6,46.54215726,16.3,25.25125628,5.0,44.35190005,12.5,25.7287706,30.06950947,3.119185472,20.09581442,9.8133,69.9378,20.249,29.4581,42.7499,4.2109,0.0,4.3391,5223.85853347,1282989.53083,19.242,"POLYGON ((145224.9739000015 -445340.24990000017, 146559.4477000013 -446572.2714999998, 146207.95380000025 -446896.5314999996, 146098.65480000153 -446976.0100999996, 145914.22069999948 -447061.2873999998, 145692.61769999936 -447095.81599999964, 145784.30070000142 -447007.0954, 145490.92709999904 -446576.5505999997, 145452.1741000004 -446569.09580000024, 145254.0982999988 -446299.70210000034, 145234.8847000003 -446311.33609999996, 145100.46880000085 -446090.8038999997, 145082.4455000013 -446101.75239999965, 145038.80920000002 -446061.5395999998, 144942.33370000124 -445369.1162999999, 145224.9739000015 -445340.24990000017))"
06037276000,90045,Los Angeles,Los Angeles,5657,13.5712774,21.88603127,0.0438112,35.15868077,11.88623299,72.64467953,0.538876906,91.20099564,0.0,0.0,2801.926677,83.95848962,2785.10604,94.6375,440.6380342,52.71637317,59.2257085,64.80151229,0.4,5.636431504,20.05,68.4708617,1.59,90.86697551,0.0,0.0,0.5,22.08476518,53.73045484,6.560477864,79.71375233,26.3,18.84346959,4.35,34.77033616,11.75,44.13010967,3.3,12.55378385,1.7,13.30355934,6.3,3.065326633,2.0,6.298802707,5.1,1.292775665,19.94207739,2.068641596,7.803832577,9.0331,72.9185,18.0484,25.1724,51.6175,6.3638,0.9899,3.341,6858.34001928,2333538.13828,12.5155,"POLYGON ((149223.6438000016 -449353.24959999975, 148233.89059999958 -449372.9341000002, 148237.5379000008 -448577.69930000044, 148397.00950000063 -447743.87710000016, 148415.9508999996 -447574.37990000006, 148401.5518000014 -447330.01109999977, 148338.40129999816 -447055.6272999998, 149085.01839999855 -447459.95999999996, 149077.8889000006 -447480.9371999996, 149091.91110000014 -447490.23900000006, 149596.11389999837 -447740.4559000004, 149943.93690000102 -447968.1392999999, 149235.32519999892 -448741.9160000002, 149223.6438000016 -449353.24959999975))"
06037276100,90045,Los Angeles,Los Angeles,5739,22.44475996,43.15431165,0.0438112,35.15868077,11.87271814,72.03484754,0.596120808,92.88114499,0.0,0.0,2868.90328,84.19604901,3305.026281,97.0875,750.1301017,85.4252529,43.65365254,42.4952741,2.2,26.07316163,6.25,35.34783331,0.155,27.08140304,0.0,0.0,0.9,26.55211913,50.11019692,6.11844509,70.61605476,32.04,28.82602193,4.18,30.84423916,10.01,29.99750748,2.5,8.41559099,4.5,34.64609555,19.0,32.04773869,5.5,51.26236335,24.2,77.82002535,35.36380949,3.668376462,27.82400403,10.4722,80.4496,9.0782,17.8777,22.1641,35.1455,0.0,7.1615,7819.36942956,976847.996075,17.6512,"POLYGON ((151665.70080000162 -446807.17360000033, 151673.19090000167 -446887.47310000006, 150961.07189999893 -446902.21520000044, 150916.8002000004 -446875.2439000001, 150898.72989999875 -446904.6206, 150583.29580000043 -446909.7159000002, 150612.22049999982 -447393.3443999998, 150628.8524999991 -448387.59449999966, 150530.18329999968 -448379.86089999974, 150424.21319999918 -448286.0552000003, 149721.6185999997 -447815.41199999955, 149090.22140000015 -447483.27880000044, 149107.77259999886 -447439.2714999998, 149215.44060000032 -447487.6919999998, 149669.37519999966 -447511.2320999997, 149959.8161999993 -447432.4928000001, 150455.88830000162 -447390.9277999997, 150454.85500000045 -446760.3836000003, 151678.1264999993 -446734.84949999955, 151665.70080000162 -446807.17360000033))"
06037276500,90045,Los Angeles,Los Angeles,5674,19.30205448,35.80433686,0.0438112,35.15868077,11.65400614,64.55507156,0.144525732,49.89421282,0.0,0.0,2548.356649,82.75818955,880.4136897,49.9625,440.6380342,52.71637317,57.54048583,62.30623819,16.4,77.09966405,27.75,77.60252366,0.16,28.29913964,17.0,96.78706426,0.0,0.0,51.76516495,6.320516358,74.99688861,18.11,6.74227318,2.59,5.170644085,7.58,10.73030907,4.3,17.79296381,4.2,32.64311815,31.2,55.69095477,9.7,84.98178032,20.7,65.5513308,29.43988584,3.053873037,19.22592032,2.9785,91.5404,5.4811,16.8488,54.4061,6.7148,0.2115,6.239,4680.29109415,1193606.23581,15.5798,"POLYGON ((146625.7012999989 -449404.87430000026, 146115.66679999977 -449414.9474999998, 145699.43239999935 -448856.12009999994, 145630.938000001 -448806.2293999996, 145473.03660000116 -448743.95660000015, 145663.10779999942 -448595.0318999998, 145742.6308999993 -448274.4417000003, 146113.10550000146 -448019.77809999976, 146600.20439999923 -447759.7081000004, 146625.7012999989 -449404.87430000026))"
06037276400,90045,Los Angeles,Los Angeles,4071,11.39005748,16.35148764,0.0438112,35.15868077,11.79594785,69.58307405,0.148681609,50.86496577,0.0,0.0,2627.423259,83.25831458,354.792906,11.35,440.6380342,52.71637317,58.74214853,64.07057341,4.25,38.39119074,28.0,77.93458409,0.165,28.51091992,0.0,0.0,0.0,0.0,40.23927813,4.913207867,43.49719975,24.02,14.80558325,4.84,47.95996921,10.59,34.80807577,1.7,4.669703872,0.3,0.514277981,11.8,14.27135678,2.3,8.69338886,13.9,32.71229404,22.34837353,2.318252717,10.18658598,10.8327,64.5542,24.6131,15.4262,70.8917,2.4318,0.0,3.4881,4935.77445695,1274955.32069,7.7622,"POLYGON ((147481.6400000006 -449387.8468000004, 146625.7012999989 -449404.87430000026, 146600.20439999923 -447759.7081000004, 146941.66490000114 -447618.4249, 147117.54789999872 -447568.65830000024, 147195.58949999884 -448120.8010999998, 147400.05099999905 -448544.01669999957, 147460.2522 -448732.2570000002, 147477.38929999992 -448866.19849999994, 147481.6400000006 -449387.8468000004))"
06037276601,90293,Los Angeles,Los Angeles,4115,11.66392375,16.98184569,0.04435661,37.57311761,11.64915206,64.3932794,0.102309065,38.03360299,0.0,0.0,2451.426676,82.35808952,1097.108488,63.85,440.6380342,52.71637317,47.14718842,47.53623188,26.0,86.82344158,20.0,68.42105263,0.51,70.07279947,29.0,99.6850063,0.0,0.0,53.87187788,6.577745589,79.9751089,18.05,6.655034895,2.9,8.070310495,7.15,8.387337986,0.9,1.455327765,2.5,19.86737042,14.0,19.59798995,3.4,22.56637168,21.5,68.93536122,17.094356,1.773240329,5.282400403,9.0158,72.5152,18.469,9.3317,64.4471,5.4435,0.0,7.5091,7084.81013997,2241643.71464,13.2685,"POLYGON ((144011.35610000044 -449820.5581, 143964.20679999888 -449814.30730000045, 143688.3772 -449342.93570000026, 143757.4728000015 -449277.79420000035, 143720.91840000078 -449241.56429999974, 143866.5711000003 -449076.1029000003, 144353.99810000136 -448323.6124999998, 144414.15989999846 -448266.8213999998, 144786.26429999992 -448030.2697999999, 144803.17669999972 -447957.43939999957, 144755.32290000096 -447824.66530000046, 144874.63940000162 -447740.37959999964, 145408.56929999962 -448674.8058000002, 145458.8964000009 -448732.98699999973, 145527.51359999925 -448773.66949999984, 145630.938000001 -448806.2293999996, 145699.43239999935 -448856.12009999994, 146115.66679999977 -449414.9474999998, 144630.76520000026 -449445.0192999998, 144281.16330000013 -449642.91779999994, 144124.76179999858 -449790.14719999954, 144011.35610000044 -449820.5581))"
06037431002,91016,Los Angeles,Monrovia,3165,23.49269559,45.5874937,0.06236471,88.69943995,11.86061314,71.67392657,0.086333836,32.2215308,0.0,0.0,1369.669668,71.00525131,609.1850452,29.1375,501.1676576,60.659423,39.35199305,36.18147448,9.95,60.41433371,32.55,81.72007305,1.385,89.58305758,2.0,23.87652247,3.5,66.68957617,53.95044971,6.587339193,80.16179216,28.74,23.0558325,1.93,1.706440852,6.9,7.215852443,6.0,25.8921792,5.6,40.8986331,31.4,56.0678392,9.0,81.68922436,27.5,85.95690748,34.38016597,3.566340658,26.37418053,10.6161,67.425,21.9589,27.0142,46.1927,3.9179,0.0,3.8863,5343.46609259,1368873.71096,18.9889,"POLYGON ((186234.69359999895 -427788.4782999996, 186236.87249999866 -427890.7418999998, 186681.77659999952 -427876.2575000003, 186689.58199999854 -428237.3936999999, 186489.2928000018 -428244.11039999966, 186490.85869999975 -428287.2423999999, 186292.58949999884 -428293.57859999966, 186298.22729999945 -428601.38549999986, 186217.74650000036 -428603.5443000002, 186219.05040000007 -428699.3898, 185660.91200000048 -428722.0256000003, 185553.17399999872 -428700.3448999999, 185399.8187999986 -428632.8036000002, 185277.75290000066 -428618.30319999997, 185255.05299999937 -427399.3905999996, 185907.20600000024 -427382.32519999985, 185934.74460000172 -427484.6046000002, 186055.90949999914 -427500.77940000035, 186072.5416000001 -427788.159, 186234.69359999895 -427788.4782999996))"
06037190901,90038,Los Angeles,Los Angeles,4587,53.85241685,91.51538074,0.04939042,59.68886123,12.00979423,78.83011823,0.78791635,96.67703796,0.0,0.0,1444.103332,72.26806702,2017.056531,87.4125,787.9403354,92.53153491,79.10133342,88.51921865,19.25,81.18701008,9.5,44.82815872,0.38,59.13964262,0.0,0.0,0.0,0.0,60.33759893,7.367208844,91.41257001,45.77,50.07477567,8.38,97.75468309,12.22,47.6445663,36.9,87.16780562,52.7,99.6075247,53.3,85.43969849,4.4,36.4393545,21.9,70.22813688,70.4672562,7.309744842,80.67322239,11.2492,80.4447,8.3061,77.785,9.3089,6.889,0.0,2.4635,2831.91766336,490447.375588,3.5535,"POLYGON ((156018.5727000013 -434706.7845999999, 155413.71180000156 -434718.77240000013, 155395.1688000001 -433908.824, 155998.2536999993 -433893.5395999998, 156018.5727000013 -434706.7845999999))"
06037480703,91030,Los Angeles,South Pasadena,3612,11.36938188,16.31366616,0.05462941,71.66148102,11.51304733,61.05787181,0.145612089,50.16801493,0.0,0.0,1315.299357,70.24256064,573.7752786,26.45,777.9593998,87.29861371,59.19377517,64.7637051,12.25,69.52220978,8.5,42.07205711,0.175,30.16545334,2.0,23.87652247,0.0,0.0,47.01260345,5.740229543,62.35220909,23.57,13.9332004,1.48,0.6543495,7.75,12.06380857,6.6,28.44849405,5.0,37.66409528,9.3,8.530150754,7.4,70.90057262,4.8,0.975918885,19.09381624,1.980649344,6.870902673,15.0886,72.4252,12.4862,20.1274,38.6766,1.7165,0.0,3.876,6836.38180663,1139800.05494,35.6035,"POLYGON ((169994.27840000018 -431676.33220000006, 169991.39429999888 -432197.2209000001, 169959.37530000135 -432268.4117999999, 169962.37370000035 -432398.9495000001, 169972.73809999973 -432547.6517000003, 170062.6939000003 -432660.85369999986, 170063.05110000074 -432712.4413999999, 170019.12090000138 -432830.7982000001, 169986.66149999946 -433031.3718999997, 169988.83689999953 -433100.5661000004, 170029.124499999 -433179.2273000004, 170054.7633999996 -433330.2943000002, 170062.30550000072 -433575.80310000014, 169740.47700000182 -433584.05200000014, 169739.07539999858 -433340.64300000016, 169806.94959999993 -433281.18479999993, 169817.3702000007 -433233.2714999998, 169576.52470000088 -433057.8635999998, 169503.14220000058 -433023.5582999997, 169527.76949999854 -432965.8278000001, 169629.31799999997 -432867.9928000001, 169671.64799999818 -432766.7564000003, 169578.32600000128 -432736.7220999999, 169623.35570000112 -432579.62239999976, 169570.44750000164 -432577.87459999975, 169535.34549999982 -432556.91860000044, 169497.54670000076 -432472.9916000003, 169391.8321999982 -432455.62260000035, 169324.3861999996 -432498.8701999998, 169285.40890000015 -432482.6485000001, 169242.3883999996 -432486.3660000004, 169221.01889999956 -432512.18850000016, 169237.5711000003 -432542.60309999995, 169167.42069999874 -432531.9770999998, 169177.58190000057 -432465.76159999985, 169214.56529999897 -432398.0284000002, 169278.4587999992 -432357.18039999995, 169271.0789999999 -432066.5059000002, 168800.2787999995 -432112.44400000013, 168703.13679999858 -432065.6085999999, 168653.8550999984 -432060.34559999965, 168852.73959999904 -431909.60080000013, 169085.94509999827 -431692.2790999999, 169146.06329999864 -431704.5422, 169994.27840000018 -431676.33220000006))"
06037430101,91010,Los Angeles,Duarte,5382,41.84174653,77.81139687,0.06236471,88.69943995,11.80206026,69.73242066,0.394919158,84.51773491,0.0,0.0,1462.820353,72.55563891,1738.685958,82.675,253.8123477,11.91457475,56.86652094,61.31064902,6.45,47.0324748,30.75,80.34202225,1.725,91.68762409,2.0,23.87652247,8.1,86.64375716,61.25594823,7.479339112,92.42065961,51.82,58.76121635,4.4,35.84808827,11.44,41.61266201,17.4,60.45304986,14.7,76.64095277,36.1,63.31658291,5.1,45.78344612,20.8,66.07097592,53.93016186,5.59431066,55.95057993,9.7362,66.6295,23.6343,50.5017,24.8792,5.9643,0.3344,2.3969,6120.34753758,1986205.28696,15.9235,"POLYGON ((187525.35319999978 -429458.75600000005, 185706.02859999985 -429508.4667999996, 185693.1779000014 -428716.7906999998, 186219.05040000007 -428699.3898, 186217.74650000036 -428603.5443000002, 186298.22729999945 -428601.38549999986, 186292.58949999884 -428293.57859999966, 186490.85869999975 -428287.2423999999, 186489.2928000018 -428244.11039999966, 187498.70820000023 -428212.30730000045, 187525.35319999978 -429458.75600000005))"
06037480011,91775,Los Angeles,East San Gabriel,5466,21.76950318,41.70448815,0.05938691,79.98755445,11.70184498,66.32233976,0.212342015,64.19415059,0.0,0.0,1317.917643,70.26756689,1006.734494,58.325,864.24572,96.75284126,57.65553529,62.5078765,0.0,0.0,10.0,47.43483314,0.145,24.71211118,0.0,0.0,0.0,0.0,46.33957374,5.65805275,60.51026758,17.77,6.144067797,3.91,24.57018219,8.55,17.63459621,20.4,65.5277145,18.5,84.28745432,33.2,58.90703518,4.0,30.88235294,17.3,50.72243346,37.09084007,3.847525667,30.59757943,13.9224,74.0029,12.0746,36.169,14.8738,0.5123,0.0,2.4881,4331.34853716,1125964.18105,45.9569,"POLYGON ((178189.89229999855 -429849.7572999997, 178193.63690000027 -429956.5366000002, 178241.254900001 -429952.7918999996, 178257.1812000014 -430444.3568000002, 178216.67269999906 -430448.5114000002, 178214.64130000025 -430575.1588000003, 176950.43030000106 -430949.25009999983, 176932.76099999994 -430810.1311999997, 176847.4968000017 -430444.46729999967, 176843.6176000014 -430343.90469999984, 176966.13080000132 -430020.1947999997, 177590.31760000065 -429907.00739999954, 178189.89229999855 -429849.7572999997))"
06037400206,91711,Los Angeles,Claremont,5365,17.21101694,30.82450832,0.06350576,91.05164904,12.88984549,93.31673927,0.212681829,64.24393279,0.000827505,4.413793103,532.9523417,52.7631908,1879.904427,85.225,818.2881097,94.86699138,23.94505571,16.73597984,1.0,17.07726764,0.0,0.0,0.31,51.72733289,1.0,12.45275094,0.3,12.87514318,48.16027266,5.880359726,65.52582452,32.39,29.43668993,4.04,27.59815242,11.94,45.53838485,2.3,7.403189066,2.8,22.1680877,8.7,7.374371859,6.6,63.41749089,9.2,10.8365019,28.21550201,2.926864638,17.44831064,8.5741,69.3197,22.1062,21.9944,52.0224,2.2926,0.0,3.9702,11331.1474859,3709907.16463,19.7204,"POLYGON ((210430.83419999853 -428499.6146, 210464.50759999827 -428522.6627000002, 210535.84530000016 -428519.9461000003, 210591.2311999984 -428544.35720000044, 211215.9963000007 -428515.0789000001, 211427.1763000004 -428523.29009999987, 211449.5273000002 -429313.8607999999, 212252.49819999933 -429307.16339999996, 212280.7525999993 -430102.24509999994, 208587.2039999999 -430193.8093999997, 208642.98840000108 -430083.95079999976, 208838.27290000021 -429912.0580000002, 208966.47410000116 -429736.32660000026, 209190.92920000106 -429635.08110000007, 209309.50039999932 -429543.1344999997, 209797.63929999992 -429426.90020000003, 209950.77540000156 -429410.7951999996, 209969.9032999985 -429385.1456000004, 210132.5203000009 -429360.4868999999, 210250.25140000135 -429199.6347000003, 210074.3535999991 -428652.34020000044, 209841.15909999982 -428545.63889999967, 209798.59849999845 -428455.88630000036, 209823.2049999982 -428466.39279999956, 209841.84650000185 -428524.31599999964, 209887.625 -428555.95330000017, 209978.85159999877 -428513.2580000004, 210051.54459999874 -428524.7170000002, 210083.72690000013 -428466.5717000002, 210016.65089999884 -428446.9879999999, 209998.55669999868 -428419.56900000013, 210038.5672999993 -428406.95579999965, 210087.34169999883 -428329.10259999987, 210183.07730000094 -428259.21970000025, 210139.32820000127 -428212.2209999999, 210177.70100000128 -428196.7611999996, 210311.50239999965 -428286.6476999996, 210363.0311000012 -428407.69799999986, 210415.33549999818 -428445.9447999997, 210430.83419999853 -428499.6146))"
06037400302,91750,Los Angeles,La Verne,3154,36.7541221,70.24710035,0.06133785,84.57996266,12.43020498,90.61605476,0.267681579,72.75668948,0.036393703,19.03448276,601.9903463,55.07626907,1229.307168,69.8,993.046683,99.36305732,51.37683468,53.35853812,0.0,0.0,10.8,49.04532625,0.605,74.90403706,3.0,33.15833683,0.1,2.520045819,56.02393758,6.84051165,84.40572495,33.36,30.944666,6.06,76.44341801,11.25,39.94267198,11.7,47.50696026,8.4,55.14954662,19.6,33.36683417,7.2,69.13066111,21.1,67.26235741,51.79676196,5.373007749,53.10136157,15.2505,65.2822,19.4673,37.6665,43.8174,4.1852,0.0,1.9975,5604.83897043,1301322.57011,12.3336,"POLYGON ((204006.76570000127 -430364.56879999954, 204068.47340000048 -430410.63900000043, 204101.31670000032 -430370.9227999998, 204146.63320000097 -430355.6610000003, 204173.47890000045 -430375.2302000001, 204177.2655000016 -430406.9894000003, 204403.56309999898 -430523.76570000034, 204459.82840000093 -430534.7675000001, 204253.78119999915 -431225.6908999998, 204386.9226000011 -431264.5250000004, 204168.5810999982 -432022.8624999998, 203924.20820000023 -431959.5440999996, 203501.35920000076 -431967.50820000004, 203479.8616000004 -430964.4327999996, 203692.25439999998 -430959.4874999998, 203678.45380000025 -430580.96860000025, 203478.72320000082 -430590.39070000034, 203468.0425999984 -430218.6776999999, 203759.12840000167 -430269.49060000014, 204006.76570000127 -430364.56879999954))"
06037481202,91776,Los Angeles,San Gabriel,6188,38.10538178,72.3272819,0.05679963,75.12134412,11.73873693,67.52955818,0.267795526,72.79402614,20.31585659,66.0,1612.152303,74.71867967,895.4181624,51.175,640.1004163,71.38753591,58.83288245,64.23440454,19.0,80.94438223,46.55,88.99219658,0.31,51.72733289,0.0,0.0,6.0,79.95418099,65.35458523,7.979781875,96.11698818,40.13,41.74975075,4.19,31.07518604,10.92,37.17597208,20.7,65.9453303,24.0,91.39261064,30.3,54.38442211,2.5,10.65851119,18.1,54.626109,46.03418314,4.775241025,44.4276349,9.6477,73.9334,16.4189,32.6923,8.2579,0.1131,0.0,1.5999,5317.33208486,1588937.81532,57.3368,"POLYGON ((177753.26999999955 -433590.0898000002, 177785.22199999914 -434331.18599999975, 176483.27529999986 -433846.5979000004, 176481.08779999986 -433829.6656999998, 176448.91259999946 -433817.6657999996, 176192.0249999985 -433325.5362, 176131.0874999985 -433273.7260999996, 176120.91090000048 -432924.19379999954, 177476.96350000054 -432894.7829999998, 177491.47890000045 -433050.71690000035, 177569.48999999836 -433434.0445999997, 177604.16380000114 -433491.8150000004, 177753.26999999955 -433590.0898000002))"
06037502602,90660,Los Angeles,Pico Rivera,4477,45.60997598,82.75340393,0.04791979,53.72744244,12.14502544,86.79527069,0.25332396,70.52893591,0.00926062,12.31034483,3306.787537,85.97149287,1261.961841,71.1375,250.1615732,11.73972774,62.09464364,68.60743541,12.4,69.82082867,3.25,22.39747634,6.275,98.43812045,3.0,33.15833683,1.2,37.57159221,55.82726946,6.816498512,84.00746733,60.9,70.17696909,3.7,20.27200411,21.31,91.7996012,27.0,76.28448494,8.1,53.86385167,32.6,58.01507538,-999.0,-999.0,27.0,84.86692015,64.50355392,6.691115079,72.23903177,9.2473,77.4626,13.2901,87.514,8.8005,1.2285,0.0,0.8935,5013.30141272,1263360.32991,1.5635,"POLYGON ((175378.69170000032 -449307.76130000036, 174681.61919999868 -448755.5499, 175051.70329999924 -447858.5340999998, 175258.19409999996 -447275.4040999999, 175939.90289999917 -447805.24010000005, 175880.91589999944 -447836.9332999997, 175849.36630000174 -447881.6102, 175722.4497999996 -448241.27469999995, 175506.7366000004 -448769.9014999997, 175566.71169999987 -448833.26690000016, 175378.69170000032 -449307.76130000036))"
