ID,NAME,Avg_TreeCanopy_Cover,F5yearincrements_pop0_cy,raceandhispanicorigin_hisppop_cy_1,raceandhispanicorigin_nhspblk_cy_1,households_acshhbpov,agedependency_senior_cy,healthpersonalcare_mp14088a_b_1,commute_acsbus,commute_acswalked,CT_Area_SqKM,CanopyCover_SqKM,SUM_Traffic,householdincome_medhinc_cy,Shape_Length,Shape_Area,pPoverty,pHispanic,pNonHspBlack,pSeniors,pYoungChildren,pWalk2Work,pBus2Work,pAsthma,pTreeCanopy,DisIdxPoverty,DisIdxHispanic,DisIdxNonHspBlack,DisIdxSeniors,DisIdxYoungChildren,DisIdxWalk2Work,DisIdxBus2Work,DisIdxAsthma,AvePM25,AveLST,TreesToPlant
06037102104,060371021.04,9.473469387755102,164.000000000000000,597.000000000000000,86.000000000000000,131.000000000000000,736.000000000000000,123.000000000000000,3.000000000000000,78.000000000000000,1.658595221143636,0.157126510541812,77847.000000000000000,88206.000000000000000,27555.341186994930467,17851655.899905260652304,0.0529186,0.0302927,0.0025394,0.1440206,0.0682801,0.1165623,0.0018871,12301.2675781,0.1507616,-0.0978430,-0.1204689,-0.1482222,-0.0067410,-0.0824814,-0.0341993,-0.1488744,12301.1171875,14.696502968695471,110.500785751953970,949
06037102105,060371021.05,5.877300613496932,91.000000000000000,1241.000000000000000,15.000000000000000,78.000000000000000,241.000000000000000,40.000000000000000,5.000000000000000,65.000000000000000,0.492666464318503,0.028955489129885,520076.000000000000000,62464.000000000000000,9962.201787350502855,5302633.616328227333724,0.0315088,0.0629702,0.0004429,0.0471589,0.0378871,0.0971353,0.0031452,4001.2678223,0.0277826,0.0037262,0.0351877,-0.0273396,0.0193764,0.0101046,0.0693527,-0.0246373,4001.2399902,15.878358708392287,112.592899864690423,954
06037102107,060371021.07,14.536432339940111,170.000000000000000,1178.000000000000000,102.000000000000000,92.000000000000000,982.000000000000000,136.000000000000000,0.000000000000000,0.000000000000000,12.922501400331559,1.878470672687015,316119.000000000000000,81244.000000000000000,63678.730044064526737,139085228.622297525405884,0.0371642,0.0597735,0.0030118,0.1921579,0.0707782,0.0000000,0.0000000,13601.2675781,1.8023769,-1.7652127,-1.7426034,-1.7993650,-1.6102190,-1.7315987,-1.8023769,-1.8023769,13599.4648438,11.592343000350347,110.334943010394326,814
06037103101,060371031.01,7.138118214716526,108.000000000000000,662.000000000000000,18.000000000000000,77.000000000000000,553.000000000000000,99.000000000000000,0.000000000000000,0.000000000000000,2.029843131586492,0.144892602305948,33207.000000000000000,88322.000000000000000,25421.372138172817358,21847094.318477671593428,0.0311048,0.0335909,0.0005315,0.1082111,0.0449650,0.0000000,0.0000000,9901.2675781,0.1390232,-0.1079184,-0.1054324,-0.1384917,-0.0308121,-0.0940583,-0.1390232,-0.1390232,9901.1289062,11.569100070269629,112.258769129524808,902
06037103102,060371031.02,6.088309081786252,208.000000000000000,1452.000000000000000,26.000000000000000,125.000000000000000,882.000000000000000,155.000000000000000,68.000000000000000,16.000000000000000,1.240998056406431,0.075555797372984,208876.000000000000000,82159.000000000000000,16530.301337267443159,13356824.378189167007804,0.0504948,0.0736767,0.0007677,0.1725899,0.0865992,0.0239102,0.0427748,15501.2675781,0.0724952,-0.0220003,0.0011815,-0.0717274,0.1000947,0.0141040,-0.0485849,-0.0297203,15501.1953125,13.140339028303197,113.057298590775915,941
06037103200,060371032.00,5.704574565416285,273.000000000000000,1975.000000000000000,258.000000000000000,243.000000000000000,1270.000000000000000,186.000000000000000,0.000000000000000,96.000000000000000,6.693403254380349,0.381830179610128,804317.000000000000000,79303.000000000000000,49417.567988240392879,72042255.976805180311203,0.0981620,0.1002145,0.0076182,0.2485138,0.1136614,0.1434613,0.0000000,18601.2675781,0.3663629,-0.2682009,-0.2661484,-0.3587447,-0.1178491,-0.2527014,-0.2229016,-0.3663629,18600.9003906,12.267712882913431,112.159740162731296,925
06037103300,060371033.00,7.773517076093469,169.000000000000000,888.000000000000000,36.000000000000000,53.000000000000000,879.000000000000000,129.000000000000000,0.000000000000000,0.000000000000000,6.141901857610865,0.477441789698282,210269.000000000000000,115180.000000000000000,37337.546082390748779,66105215.860086873173714,0.0214098,0.0450585,0.0010630,0.1720029,0.0703618,0.0000000,0.0000000,12901.2675781,0.4581014,-0.4366916,-0.4130429,-0.4570384,-0.2860985,-0.3877395,-0.4581014,-0.4581014,12900.8095703,13.374386429874233,111.408291885008808,907
06037103400,060371034.00,11.041666666666666,313.000000000000000,1791.000000000000000,88.000000000000000,274.000000000000000,1256.000000000000000,222.000000000000000,54.000000000000000,0.000000000000000,2.500772876877449,0.276127005155219,168682.000000000000000,78305.000000000000000,24998.938278396566602,26915798.644759260118008,0.1106847,0.0908780,0.0025985,0.2457743,0.1303151,0.0000000,0.0339682,22201.2675781,0.2649415,-0.1542568,-0.1740635,-0.2623431,-0.0191673,-0.1346264,-0.2649415,-0.2309733,22201.0019531,12.706194763849076,110.976661859533152,953
06037104103,060371041.03,5.519690122659781,282.000000000000000,3007.000000000000000,469.000000000000000,69.000000000000000,488.000000000000000,87.000000000000000,31.000000000000000,8.000000000000000,0.948957865889700,0.052379533591717,147894.000000000000000,83858.000000000000000,13241.140452060055395,10213520.166932431980968,0.0278732,0.1525797,0.0138486,0.0954919,0.1174085,0.0119551,0.0195003,8701.2675781,0.0502577,-0.0223846,0.1023220,-0.0364092,0.0452342,0.0671508,-0.0383026,-0.0307574,8701.2177734,14.258117829445135,114.390522130240598,942
06037104105,060371041.05,5.134312696747115,461.000000000000000,4807.000000000000000,331.000000000000000,347.000000000000000,459.000000000000000,168.000000000000000,253.000000000000000,34.000000000000000,0.584762873591293,0.030023554464661,63703.000000000000000,50321.000000000000000,11640.276833430118131,6293777.974332238547504,0.1401737,0.2439144,0.0097737,0.0898172,0.1919338,0.0508092,0.1591475,16801.2675781,0.0288073,0.1113664,0.2151071,-0.0190336,0.0610098,0.1631264,0.0220019,0.1303402,16801.2382812,15.079615971725662,114.519930079300366,971
06037104108,060371041.08,4.448796866256296,477.000000000000000,4450.000000000000000,550.000000000000000,252.000000000000000,485.000000000000000,141.000000000000000,161.000000000000000,39.000000000000000,1.096642089446517,0.048787378909344,125883.000000000000000,50271.000000000000000,18965.672305107833381,11803077.593416921794415,0.1017976,0.2257997,0.0162403,0.0949049,0.1985953,0.0582812,0.1012757,14101.2675781,0.0468111,0.0549865,0.1789886,-0.0305708,0.0480938,0.1517842,0.0114701,0.0544646,14101.2207031,15.063003217519782,113.981123404201639,958
06037104124,060371041.24,5.917993630573249,236.000000000000000,2276.000000000000000,556.000000000000000,71.000000000000000,481.000000000000000,84.000000000000000,114.000000000000000,51.000000000000000,1.543845267993326,0.091364664625752,315380.000000000000000,83452.000000000000000,26967.217000763223041,16616287.662798358127475,0.0286811,0.1154877,0.0164175,0.0941222,0.0982568,0.0762138,0.0717107,8401.2675781,0.0876636,-0.0589826,0.0278241,-0.0712461,0.0064585,0.0105931,-0.0114498,-0.0159529,8401.1796875,13.558992132268390,112.759986243515584,931
06037104201,060371042.01,3.263069139966273,459.000000000000000,4536.000000000000000,363.000000000000000,198.000000000000000,368.000000000000000,137.000000000000000,102.000000000000000,77.000000000000000,1.090098686116616,0.035570673821849,159319.000000000000000,59132.000000000000000,14811.606986849734312,11732662.840209130197763,0.0799838,0.2301635,0.0107186,0.0720103,0.1911011,0.1150679,0.0641622,13701.2675781,0.0341298,0.0458541,0.1960337,-0.0234112,0.0378805,0.1569713,0.0809382,0.0300325,13701.2333984,14.935302103660213,115.904239593972008,959
06037104203,060371042.03,3.904926534140017,505.000000000000000,4839.000000000000000,290.000000000000000,258.000000000000000,367.000000000000000,158.000000000000000,111.000000000000000,92.000000000000000,0.708025009089896,0.027647856448299,67368.000000000000000,52409.000000000000000,11052.517034280099324,7620398.112474434077740,0.1042214,0.2455382,0.0085631,0.0718146,0.2102529,0.1374837,0.0698236,15801.2675781,0.0265279,0.0776935,0.2190103,-0.0179648,0.0452867,0.1837250,0.1109559,0.0432957,15801.2412109,15.109091570178258,115.846161546378426,967
06037104204,060371042.04,4.916806521217933,220.000000000000000,2320.000000000000000,212.000000000000000,100.000000000000000,286.000000000000000,86.000000000000000,21.000000000000000,44.000000000000000,2.556833119294944,0.125714537546153,124306.000000000000000,54507.000000000000000,30757.255896782546188,27518870.066119253635406,0.0403959,0.1177203,0.0062599,0.0559645,0.0915953,0.0657531,0.0132099,8601.2675781,0.1206220,-0.0802262,-0.0029017,-0.1143621,-0.0646575,-0.0290267,-0.0548690,-0.1074122,8601.1464844,12.923763907451157,115.866999306603390,922
06037104310,060371043.10,3.011396011396011,449.000000000000000,4838.000000000000000,173.000000000000000,124.000000000000000,391.000000000000000,136.000000000000000,60.000000000000000,114.000000000000000,1.508597524163342,0.045429845670674,1067280.000000000000000,70509.000000000000000,19099.578422175713058,16236913.926718756556511,0.0500909,0.2454874,0.0051083,0.0765109,0.1869377,0.1703603,0.0377425,13601.2675781,0.0435896,0.0065013,0.2018979,-0.0384812,0.0329214,0.1433481,0.1267707,-0.0058471,13601.2236328,15.303149112870358,115.714141849933412,982
06037104320,060371043.20,3.622345803842265,510.000000000000000,5459.000000000000000,306.000000000000000,382.000000000000000,502.000000000000000,128.000000000000000,97.000000000000000,48.000000000000000,1.212182437772708,0.043909439669573,299907.000000000000000,49441.000000000000000,14607.532444055112137,13046638.518435165286064,0.1543123,0.2769979,0.0090355,0.0982314,0.2123346,0.0717307,0.0610170,12801.2675781,0.0421307,0.1121815,0.2348672,-0.0330952,0.0561007,0.1702038,0.0295999,0.0188863,12801.2255859,15.325065848926489,116.053684675839236,968
06037104401,060371044.01,4.217625899280575,307.000000000000000,3401.000000000000000,2.000000000000000,135.000000000000000,307.000000000000000,90.000000000000000,81.000000000000000,5.000000000000000,0.681132035552983,0.028727601139780,117069.000000000000000,76698.000000000000000,12432.225362677971134,7330961.126781212165952,0.0545344,0.1725719,0.0000591,0.0600738,0.1278171,0.0074719,0.0509524,9001.2675781,0.0275639,0.0269705,0.1450080,-0.0275048,0.0325099,0.1002532,-0.0200919,0.0233885,9001.2402344,15.544074984694980,113.759539299409070,948
06037104403,060371044.03,4.326241134751773,267.000000000000000,3138.000000000000000,14.000000000000000,131.000000000000000,329.000000000000000,82.000000000000000,63.000000000000000,0.000000000000000,0.693121296574190,0.029986098646117,732358.000000000000000,58796.000000000000000,16071.531743615381856,7460071.373608135618269,0.0529186,0.1592269,0.0004134,0.0643788,0.1111634,0.0000000,0.0396296,8201.2675781,0.0287714,0.0241472,0.1304554,-0.0283580,0.0356074,0.0823920,-0.0287714,0.0108582,8201.2392578,15.675256032533078,113.638856459947363,963
06037104404,060371044.04,4.197727272727272,277.000000000000000,3172.000000000000000,29.000000000000000,148.000000000000000,293.000000000000000,103.000000000000000,54.000000000000000,27.000000000000000,0.539632015968002,0.022652280306657,337625.000000000000000,56463.000000000000000,10935.741462960015269,5808076.022735551930964,0.0597859,0.1609521,0.0008563,0.0573343,0.1153268,0.0403485,0.0339682,10301.2675781,0.0217347,0.0380512,0.1392174,-0.0208784,0.0355996,0.0935921,0.0186138,0.0122336,10301.2460938,15.548566294181953,115.440415840598348,964
06037104500,060371045.00,4.615207373271890,304.000000000000000,3277.000000000000000,19.000000000000000,131.000000000000000,307.000000000000000,104.000000000000000,38.000000000000000,20.000000000000000,0.530989087204655,0.024506247503938,22510.000000000000000,58435.000000000000000,11300.616171879533795,5715029.913119978271425,0.0529186,0.1662799,0.0005610,0.0600738,0.1265680,0.0298878,0.0239036,10401.2675781,0.0235135,0.0294051,0.1427664,-0.0229525,0.0365603,0.1030545,0.0063742,0.0003900,10401.2441406,15.706940612348513,115.032030442959382,958
06037104610,060371046.10,3.367219917012448,335.000000000000000,3727.000000000000000,12.000000000000000,123.000000000000000,277.000000000000000,102.000000000000000,131.000000000000000,54.000000000000000,0.592175399375022,0.019939847991404,126649.000000000000000,56283.000000000000000,11599.641042037555962,6373488.658886780962348,0.0496869,0.1891136,0.0003543,0.0542034,0.1394747,0.0806970,0.0824044,10201.2675781,0.0191321,0.0305548,0.1699815,-0.0187778,0.0350713,0.1203425,0.0615649,0.0632723,10201.2480469,15.588039372735079,115.926586128499551,958
06037104620,060371046.20,4.480414746543778,301.000000000000000,3528.000000000000000,8.000000000000000,78.000000000000000,332.000000000000000,115.000000000000000,98.000000000000000,40.000000000000000,0.531126061288616,0.023796650372712,135624.000000000000000,57841.000000000000000,11300.379752190983709,5716544.498166644945741,0.0315088,0.1790161,0.0002362,0.0649658,0.1253190,0.0597755,0.0616461,11501.2675781,0.0228327,0.0086761,0.1561834,-0.0225965,0.0421331,0.1024863,0.0369429,0.0388134,11501.2451172,15.656241063863005,115.284303815528190,964
06037104701,060371047.01,4.228285077951003,437.000000000000000,4002.000000000000000,105.000000000000000,341.000000000000000,263.000000000000000,212.000000000000000,126.000000000000000,55.000000000000000,0.550525636035661,0.023277793318791,50719.000000000000000,28445.000000000000000,11097.800942905891134,5925271.748272567056119,0.1377500,0.2030675,0.0031004,0.0514639,0.1819416,0.0821914,0.0792592,21201.2675781,0.0223348,0.1154151,0.1807327,-0.0192344,0.0291290,0.1596067,0.0598565,0.0569244,21201.2460938,15.397964919969787,114.804030004504469,978
06037104703,060371047.03,2.316342616920652,255.000000000000000,2562.000000000000000,43.000000000000000,176.000000000000000,184.000000000000000,83.000000000000000,0.000000000000000,10.000000000000000,1.168640530359979,0.027069718643336,29216.000000000000000,43413.000000000000000,15346.868798548011910,12577778.978690460324287,0.0710967,0.1299998,0.0012697,0.0360052,0.1061673,0.0149439,0.0000000,8301.2675781,0.0259732,0.0451236,0.1040266,-0.0247035,0.0100320,0.0801941,-0.0110293,-0.0259732,8301.2412109,15.668322339255145,115.635603091763343,942
06037104704,060371047.04,4.149649834131957,372.000000000000000,3414.000000000000000,513.000000000000000,234.000000000000000,311.000000000000000,133.000000000000000,0.000000000000000,45.000000000000000,1.662625166054049,0.068993122445398,20500.000000000000000,59673.000000000000000,16971.893343199248193,17894782.461890872567892,0.0945264,0.1732315,0.0151478,0.0608565,0.1548793,0.0672475,0.0000000,13301.2675781,0.0661983,0.0283280,0.1070332,-0.0510505,-0.0053418,0.0886810,0.0010492,-0.0661983,13301.2011719,15.491712642867254,113.775271325560823,952
06037104810,060371048.10,4.027322404371585,480.000000000000000,5633.000000000000000,29.000000000000000,135.000000000000000,515.000000000000000,120.000000000000000,118.000000000000000,49.000000000000000,1.123366567101146,0.045241593440085,64591.000000000000000,68367.000000000000000,14242.117080489506407,12090731.795364636927843,0.0545344,0.2858269,0.0008563,0.1007753,0.1998443,0.0732250,0.0742269,12001.2675781,0.0434089,0.0111255,0.2424180,-0.0425526,0.0573664,0.1564354,0.0298161,0.0308180,12001.2246094,15.768924293617401,115.222624668224626,963
06037104821,060371048.21,5.104838709677419,301.000000000000000,3387.000000000000000,36.000000000000000,130.000000000000000,281.000000000000000,99.000000000000000,100.000000000000000,15.000000000000000,0.531837303861911,0.027149436560048,48741.000000000000000,58975.000000000000000,11302.169085943531172,5724174.372983011417091,0.0525146,0.1718615,0.0010630,0.0549861,0.1253190,0.0224158,0.0629042,9901.2675781,0.0260497,0.0264650,0.1458118,-0.0249867,0.0289365,0.0992694,-0.0036338,0.0368545,9901.2412109,15.820941259126259,114.462380447939765,960
06037104822,060371048.22,4.722560975609756,188.000000000000000,1896.000000000000000,20.000000000000000,157.000000000000000,166.000000000000000,67.000000000000000,70.000000000000000,68.000000000000000,0.604357519737161,0.028541152380270,964514.000000000000000,55496.000000000000000,13769.357940423169566,6504718.821759200654924,0.0634215,0.0962059,0.0005906,0.0324829,0.0782723,0.1016184,0.0440329,6701.2680664,0.0273850,0.0360365,0.0688209,-0.0267944,0.0050979,0.0508873,0.0742334,0.0166479,6701.2407227,15.818319424648706,113.431110680474447,969
06037106010,060371060.10,4.470975609756097,200.000000000000000,2251.000000000000000,154.000000000000000,113.000000000000000,476.000000000000000,105.000000000000000,16.000000000000000,7.000000000000000,2.516148522197344,0.112496386732682,187306.000000000000000,86127.000000000000000,23978.586955848517391,27080704.833718743175268,0.0456473,0.1142191,0.0045473,0.0931438,0.0832685,0.0104607,0.0100647,10501.2675781,0.1079393,-0.0622920,0.0062798,-0.1033920,-0.0147956,-0.0246709,-0.0974786,-0.0978747,10501.1591797,12.171152571727069,114.322409161556479,912
06037106020,060371060.20,3.649090909090909,402.000000000000000,4584.000000000000000,121.000000000000000,142.000000000000000,683.000000000000000,123.000000000000000,135.000000000000000,21.000000000000000,2.017963239347234,0.073637313115816,31059.000000000000000,80711.000000000000000,23225.046692610481841,21718955.920337475836277,0.0573622,0.2325991,0.0035729,0.1336496,0.1673696,0.0313822,0.0849206,12301.2675781,0.0706544,-0.0132922,0.1619447,-0.0670815,0.0629952,0.0967152,-0.0392722,0.0142662,12301.1972656,12.907425396268726,113.949262010310633,921
06037106111,060371061.11,5.677758318739055,215.000000000000000,2781.000000000000000,190.000000000000000,78.000000000000000,710.000000000000000,154.000000000000000,32.000000000000000,0.000000000000000,2.796562505408536,0.158782060289571,42265.000000000000000,100493.000000000000000,28722.101860218408547,30098886.516913156956434,0.0315088,0.1411121,0.0056103,0.1389329,0.0895136,0.0000000,0.0201293,15401.2675781,0.1523501,-0.1208413,-0.0112379,-0.1467398,-0.0134171,-0.0628365,-0.1523501,-0.1322207,15401.1152344,12.214643601485166,112.056263925071519,913
06037106112,060371061.12,5.378373242113265,362.000000000000000,4402.000000000000000,206.000000000000000,109.000000000000000,802.000000000000000,179.000000000000000,65.000000000000000,0.000000000000000,3.219685916989647,0.173166725839461,375265.000000000000000,93002.000000000000000,50001.818699572635524,34652849.490507490932941,0.0440315,0.2233641,0.0060827,0.1569355,0.1507159,0.0000000,0.0408877,17901.2675781,0.1661520,-0.1221205,0.0572121,-0.1600693,-0.0092165,-0.0154361,-0.1661520,-0.1252643,17901.1015625,13.672777217721459,113.898836404892819,950
06037106113,060371061.13,4.200594985125372,267.000000000000000,3165.000000000000000,75.000000000000000,40.000000000000000,523.000000000000000,85.000000000000000,6.000000000000000,31.000000000000000,1.443534308727924,0.060637029780989,331467.000000000000000,85602.000000000000000,19829.250233162572840,15536524.051467539742589,0.0161584,0.1605969,0.0022146,0.1023407,0.1111634,0.0463260,0.0037742,8501.2675781,0.0581807,-0.0420224,0.1024162,-0.0559661,0.0441600,0.0529827,-0.0118547,-0.0544065,8501.2089844,14.249537955893167,114.290404495956182,938
06037106114,060371061.14,3.726779252110977,557.000000000000000,5672.000000000000000,219.000000000000000,232.000000000000000,496.000000000000000,203.000000000000000,8.000000000000000,29.000000000000000,1.014430170348874,0.037805573115716,499084.000000000000000,55931.000000000000000,17236.053751978648506,10918191.266574339941144,0.0937184,0.2878059,0.0064666,0.0970574,0.2319026,0.0433373,0.0050323,20301.2675781,0.0362741,0.0574443,0.2515317,-0.0298075,0.0607832,0.1956285,0.0070631,-0.0312418,20301.2304688,14.575666416705923,114.746338149024737,974
06037106403,060371064.03,4.372993912562258,262.000000000000000,3494.000000000000000,40.000000000000000,43.000000000000000,368.000000000000000,82.000000000000000,7.000000000000000,17.000000000000000,1.105638127351391,0.048349488004044,151896.000000000000000,62451.000000000000000,14300.444258729154171,11899834.892863869667053,0.0173702,0.1772908,0.0011811,0.0720103,0.1090817,0.0254046,0.0044033,8201.2675781,0.0463909,-0.0290207,0.1308999,-0.0452098,0.0256194,0.0626907,-0.0209863,-0.0419876,8201.2207031,14.543497523259449,114.081315214671847,936
06037106405,060371064.05,3.627225130890052,304.000000000000000,3402.000000000000000,219.000000000000000,345.000000000000000,329.000000000000000,90.000000000000000,54.000000000000000,15.000000000000000,1.171744886145842,0.042501824980201,176701.000000000000000,56857.000000000000000,14491.905551338424630,12611273.761152431368828,0.1393658,0.1726226,0.0064666,0.0643788,0.1265680,0.0224158,0.0339682,9001.2675781,0.0407801,0.0985856,0.1318425,-0.0343135,0.0235986,0.0857879,-0.0183643,-0.0068119,9001.2265625,14.184517258572010,114.209131276770535,933
06037106406,060371064.06,3.693590869183494,428.000000000000000,4529.000000000000000,149.000000000000000,101.000000000000000,773.000000000000000,130.000000000000000,43.000000000000000,0.000000000000000,2.086836737590589,0.077079211194413,384254.000000000000000,83173.000000000000000,21395.717182229436730,22460133.609324328601360,0.0407998,0.2298083,0.0043997,0.1512608,0.1781945,0.0000000,0.0270488,13001.2675781,0.0739569,-0.0331570,0.1558514,-0.0695572,0.0773039,0.1042376,-0.0739569,-0.0469081,13001.1933594,12.531494896511786,115.125561751588435,931
06037106407,060371064.07,3.651715039577836,247.000000000000000,2417.000000000000000,177.000000000000000,244.000000000000000,484.000000000000000,98.000000000000000,170.000000000000000,32.000000000000000,0.232106770295534,0.008475877838760,114090.000000000000000,42142.000000000000000,6355.594272304314472,2498123.347718572244048,0.0985659,0.1226422,0.0052264,0.0947092,0.1028365,0.0478204,0.1069371,9801.2675781,0.0081325,0.0904334,0.1145097,-0.0029061,0.0865767,0.0947040,0.0396879,0.0988045,9801.2597656,14.296835167870741,115.367856911987218,942
06037106408,060371064.08,4.149333333333334,325.000000000000000,2984.000000000000000,100.000000000000000,158.000000000000000,156.000000000000000,109.000000000000000,42.000000000000000,24.000000000000000,0.229071849316392,0.009504954600968,18572.000000000000000,49334.000000000000000,6295.405754640964915,2465453.279810560867190,0.0638255,0.1514127,0.0029528,0.0305261,0.1353112,0.0358653,0.0264197,10901.2675781,0.0091199,0.0547056,0.1422927,-0.0061671,0.0214062,0.1261913,0.0267454,0.0172998,10901.2587891,14.195450019279125,115.038791780266777,941
06037106510,060371065.10,5.074598070739550,356.000000000000000,3634.000000000000000,335.000000000000000,94.000000000000000,596.000000000000000,104.000000000000000,59.000000000000000,8.000000000000000,5.717201363313697,0.290124990083012,1081597.000000000000000,97343.000000000000000,37122.467858019554114,61533123.948292121291161,0.0379721,0.1843947,0.0098918,0.1166254,0.1482178,0.0119551,0.0371135,10401.2675781,0.2783725,-0.2404004,-0.0939778,-0.2684807,-0.1617471,-0.1301547,-0.2664174,-0.2412590,10400.9892578,12.244158965750769,114.407780667854837,927
06037106520,060371065.20,3.300776914539401,423.000000000000000,5100.000000000000000,58.000000000000000,233.000000000000000,649.000000000000000,120.000000000000000,56.000000000000000,0.000000000000000,2.205822841426861,0.072809291125455,141846.000000000000000,70677.000000000000000,19779.296559930196963,23741053.495446123182774,0.0941224,0.2587817,0.0017126,0.1269964,0.1761128,0.0000000,0.0352263,12001.2675781,0.0698599,0.0242625,0.1889218,-0.0681473,0.0571365,0.1062529,-0.0698599,-0.0346336,12001.1972656,14.466002861896721,115.338948923079798,944
06037106603,060371066.03,8.927897454157023,100.000000000000000,512.000000000000000,91.000000000000000,17.000000000000000,716.000000000000000,86.000000000000000,9.000000000000000,0.000000000000000,10.321398845333107,0.921483904745886,499701.000000000000000,122537.000000000000000,48439.748710393279907,111087315.738240346312523,0.0068673,0.0259797,0.0026870,0.1401070,0.0416342,0.0000000,0.0056614,8601.2675781,0.8841561,-0.8772888,-0.8581765,-0.8814691,-0.7440491,-0.8425219,-0.8841561,-0.8784947,8600.3837891,10.020163181335393,113.947674850786640,849
06037106604,060371066.04,3.890526315789474,436.000000000000000,4528.000000000000000,95.000000000000000,232.000000000000000,488.000000000000000,158.000000000000000,138.000000000000000,5.000000000000000,2.620348959432438,0.101945365832235,199941.000000000000000,62582.000000000000000,26326.174918100728974,28202386.042311687022448,0.0937184,0.2297576,0.0028051,0.0954919,0.1815252,0.0074719,0.0868077,15801.2675781,0.0978157,-0.0040973,0.1319418,-0.0950106,-0.0023238,0.0837095,-0.0903438,-0.0110080,15801.1699219,14.183581504858305,114.887098741223625,949
06037106641,060371066.41,7.571660356949702,86.000000000000000,334.000000000000000,54.000000000000000,27.000000000000000,552.000000000000000,66.000000000000000,23.000000000000000,0.000000000000000,1.135554232074867,0.085980309621678,44479.000000000000000,126337.000000000000000,19091.400376422632689,12221807.167058736085892,0.0109069,0.0169477,0.0015945,0.1080154,0.0358054,0.0000000,0.0144680,6601.2680664,0.0824974,-0.0715905,-0.0655497,-0.0809029,0.0255181,-0.0466920,-0.0824974,-0.0680294,6601.1855469,13.840036961242712,111.184219890911677,923
06037106642,060371066.42,9.339711050370950,148.000000000000000,809.000000000000000,112.000000000000000,41.000000000000000,697.000000000000000,115.000000000000000,7.000000000000000,22.000000000000000,1.577538171508052,0.147337506928157,919686.000000000000000,110271.000000000000000,20368.228471432179504,16978870.810859005898237,0.0165623,0.0410499,0.0033071,0.1363891,0.0616187,0.0328765,0.0044033,11501.2675781,0.1413691,-0.1248068,-0.1003192,-0.1380620,-0.0049800,-0.0797504,-0.1084926,-0.1369658,11501.1259766,14.719108535115986,110.886793693703012,969
06037106643,060371066.43,7.709167842031030,147.000000000000000,652.000000000000000,124.000000000000000,0.000000000000000,960.000000000000000,155.000000000000000,14.000000000000000,1.000000000000000,4.339022829378327,0.334502552620819,769545.000000000000000,154755.000000000000000,32812.919635183570790,46700387.804968044161797,0.0000000,0.0330835,0.0036615,0.1878530,0.0612023,0.0014944,0.0088066,15501.2675781,0.3209524,-0.3209524,-0.2878689,-0.3172910,-0.1330995,-0.2597501,-0.3194580,-0.3121458,15500.9462891,13.030577951751724,110.547239072667097,930
06037106645,060371066.45,9.313959143968871,142.000000000000000,606.000000000000000,111.000000000000000,89.000000000000000,867.000000000000000,104.000000000000000,0.000000000000000,0.000000000000000,2.527938912442713,0.235451197489405,51597.000000000000000,121967.000000000000000,30207.924868071731908,27207927.053768303245306,0.0359523,0.0307494,0.0032776,0.1696547,0.0591206,0.0000000,0.0000000,10401.2675781,0.2259135,-0.1899611,-0.1951641,-0.2226359,-0.0562588,-0.1667928,-0.2259135,-0.2259135,10401.0419922,14.495706785166723,109.673827504134124,931
06037106646,060371066.46,7.042317173377157,152.000000000000000,1198.000000000000000,109.000000000000000,44.000000000000000,638.000000000000000,114.000000000000000,40.000000000000000,6.000000000000000,1.476195671691105,0.103958381300153,675342.000000000000000,104433.000000000000000,23434.308831340043980,15888144.792293330654502,0.0177742,0.0607883,0.0032185,0.1248439,0.0632840,0.0089663,0.0251617,11401.2675781,0.0997472,-0.0819730,-0.0389589,-0.0965287,0.0250968,-0.0364632,-0.0907809,-0.0745855,11401.1679688,15.098010725424205,111.662572184613651,961
06037106648,060371066.48,5.303875968992248,382.000000000000000,4011.000000000000000,83.000000000000000,227.000000000000000,390.000000000000000,111.000000000000000,111.000000000000000,7.000000000000000,0.792874937364215,0.042053103267023,33154.000000000000000,58284.000000000000000,13649.668933451825069,8533620.874917339533567,0.0916986,0.2035242,0.0024508,0.0763153,0.1590427,0.0104607,0.0698236,11101.2675781,0.0403496,0.0513490,0.1631746,-0.0378988,0.0359657,0.1186931,-0.0298889,0.0294740,11101.2275391,14.882955843438276,113.890270168348366,950
06037106649,060371066.49,5.694551458447991,167.000000000000000,1850.000000000000000,94.000000000000000,60.000000000000000,361.000000000000000,79.000000000000000,66.000000000000000,9.000000000000000,1.111524137370607,0.063296313975640,347697.000000000000000,89983.000000000000000,20764.610083896564902,11963195.445559225976467,0.0242375,0.0938718,0.0027756,0.0706405,0.0695292,0.0134495,0.0415167,7901.2680664,0.0607323,-0.0364948,0.0331395,-0.0579567,0.0099083,0.0087969,-0.0472828,-0.0192155,7901.2075195,14.620573778043868,111.658986821915889,936
